Line; Date; Time; PD0 (V); PD1 (V); PD2 (V); PD3 (V); PD4 (V); PD5 (degC)
53; 2023/10/11; 00:08:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.0146484375
54; 2023/10/11; 00:09:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
55; 2023/10/11; 00:09:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
56; 2023/10/11; 00:09:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
57; 2023/10/11; 00:09:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
58; 2023/10/11; 00:09:43; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
59; 2023/10/11; 00:09:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
60; 2023/10/11; 00:10:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
61; 2023/10/11; 00:10:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
62; 2023/10/11; 00:10:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
63; 2023/10/11; 00:10:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
64; 2023/10/11; 00:10:43; 4.90234375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
65; 2023/10/11; 00:10:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
66; 2023/10/11; 00:11:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
67; 2023/10/11; 00:11:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
68; 2023/10/11; 00:11:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
69; 2023/10/11; 00:11:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
70; 2023/10/11; 00:11:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
71; 2023/10/11; 00:11:53; 4.90234375; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
72; 2023/10/11; 00:12:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
73; 2023/10/11; 00:12:13; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
74; 2023/10/11; 00:12:23; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
75; 2023/10/11; 00:12:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
76; 2023/10/11; 00:12:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
77; 2023/10/11; 00:12:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
78; 2023/10/11; 00:13:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
79; 2023/10/11; 00:13:13; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
80; 2023/10/11; 00:13:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
81; 2023/10/11; 00:13:33; 4.90234375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
82; 2023/10/11; 00:13:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
83; 2023/10/11; 00:13:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
84; 2023/10/11; 00:14:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
85; 2023/10/11; 00:14:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
86; 2023/10/11; 00:14:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
87; 2023/10/11; 00:14:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
88; 2023/10/11; 00:14:43; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
89; 2023/10/11; 00:14:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
90; 2023/10/11; 00:15:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
91; 2023/10/11; 00:15:13; 4.908447265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
92; 2023/10/11; 00:15:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
93; 2023/10/11; 00:15:33; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
94; 2023/10/11; 00:15:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
95; 2023/10/11; 00:15:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
96; 2023/10/11; 00:16:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
97; 2023/10/11; 00:16:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
98; 2023/10/11; 00:16:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
99; 2023/10/11; 00:16:33; 4.908447265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
100; 2023/10/11; 00:16:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
101; 2023/10/11; 00:16:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
102; 2023/10/11; 00:17:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
103; 2023/10/11; 00:17:13; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
104; 2023/10/11; 00:17:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
105; 2023/10/11; 00:17:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
106; 2023/10/11; 00:17:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
107; 2023/10/11; 00:17:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.0146484375
108; 2023/10/11; 00:18:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
109; 2023/10/11; 00:18:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
110; 2023/10/11; 00:18:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
111; 2023/10/11; 00:18:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
112; 2023/10/11; 00:18:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
113; 2023/10/11; 00:18:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
114; 2023/10/11; 00:19:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
115; 2023/10/11; 00:19:13; 4.908447265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
116; 2023/10/11; 00:19:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
117; 2023/10/11; 00:19:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
118; 2023/10/11; 00:19:43; 4.90478515625; 0.0146484375; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
119; 2023/10/11; 00:19:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
120; 2023/10/11; 00:20:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
121; 2023/10/11; 00:20:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
122; 2023/10/11; 00:20:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
123; 2023/10/11; 00:20:33; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
124; 2023/10/11; 00:20:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
125; 2023/10/11; 00:20:53; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
126; 2023/10/11; 00:21:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
127; 2023/10/11; 00:21:13; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
128; 2023/10/11; 00:21:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
129; 2023/10/11; 00:21:33; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
130; 2023/10/11; 00:21:43; 4.9072265625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
131; 2023/10/11; 00:21:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
132; 2023/10/11; 00:22:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
133; 2023/10/11; 00:22:13; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
134; 2023/10/11; 00:22:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
135; 2023/10/11; 00:22:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
136; 2023/10/11; 00:22:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
137; 2023/10/11; 00:22:53; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
138; 2023/10/11; 00:23:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
139; 2023/10/11; 00:23:13; 4.906005859375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
140; 2023/10/11; 00:23:23; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
141; 2023/10/11; 00:23:33; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
142; 2023/10/11; 00:23:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
143; 2023/10/11; 00:23:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
144; 2023/10/11; 00:24:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
145; 2023/10/11; 00:24:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
146; 2023/10/11; 00:24:23; 4.908447265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
147; 2023/10/11; 00:24:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
148; 2023/10/11; 00:24:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
149; 2023/10/11; 00:24:53; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
150; 2023/10/11; 00:25:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
151; 2023/10/11; 00:25:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
152; 2023/10/11; 00:25:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
153; 2023/10/11; 00:25:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
154; 2023/10/11; 00:25:43; 4.9072265625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
155; 2023/10/11; 00:25:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
156; 2023/10/11; 00:26:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
157; 2023/10/11; 00:26:13; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
158; 2023/10/11; 00:26:23; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
159; 2023/10/11; 00:26:33; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
160; 2023/10/11; 00:26:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
161; 2023/10/11; 00:26:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
162; 2023/10/11; 00:27:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
163; 2023/10/11; 00:27:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.015869140625; 0.015869140625; 0.0146484375
164; 2023/10/11; 00:27:23; 4.90234375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
165; 2023/10/11; 00:27:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
166; 2023/10/11; 00:27:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.0146484375
167; 2023/10/11; 00:27:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
168; 2023/10/11; 00:28:03; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
169; 2023/10/11; 00:28:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
170; 2023/10/11; 00:28:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
171; 2023/10/11; 00:28:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
172; 2023/10/11; 00:28:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
173; 2023/10/11; 00:28:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
174; 2023/10/11; 00:29:03; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
175; 2023/10/11; 00:29:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
176; 2023/10/11; 00:29:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
177; 2023/10/11; 00:29:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
178; 2023/10/11; 00:29:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
179; 2023/10/11; 00:29:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
180; 2023/10/11; 00:30:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
181; 2023/10/11; 00:30:13; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
182; 2023/10/11; 00:30:23; 4.9072265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
183; 2023/10/11; 00:30:33; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
184; 2023/10/11; 00:30:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
185; 2023/10/11; 00:30:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
186; 2023/10/11; 00:31:03; 4.901123046875; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
187; 2023/10/11; 00:31:13; 4.90234375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
188; 2023/10/11; 00:31:23; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
189; 2023/10/11; 00:31:33; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
190; 2023/10/11; 00:31:43; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
191; 2023/10/11; 00:31:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
192; 2023/10/11; 00:32:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
193; 2023/10/11; 00:32:13; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
194; 2023/10/11; 00:32:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
195; 2023/10/11; 00:32:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
196; 2023/10/11; 00:32:43; 4.906005859375; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
197; 2023/10/11; 00:32:53; 4.903564453125; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
198; 2023/10/11; 00:33:03; 4.9072265625; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
199; 2023/10/11; 00:33:13; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
200; 2023/10/11; 00:33:23; 4.9072265625; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375; 0.0146484375
201; 2023/10/11; 00:33:33; 4.903564453125; 0.015869140625; 0.0146484375; 0.015869140625; 0.0146484375; 0.015869140625
202; 2023/10/11; 00:33:43; 4.908447265625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
203; 2023/10/11; 00:33:53; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
204; 2023/10/11; 00:34:03; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
205; 2023/10/11; 00:34:13; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.015869140625; 0.015869140625
206; 2023/10/11; 00:34:23; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
207; 2023/10/11; 00:34:33; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
208; 2023/10/11; 00:34:43; 4.90478515625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
209; 2023/10/11; 00:34:53; 4.906005859375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
210; 2023/10/11; 00:35:03; 0.015869140625; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
211; 2023/10/11; 00:35:13; 0.0146484375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
212; 2023/10/11; 00:35:23; 0.0146484375; 0.015869140625; 0.0146484375; 0.0146484375; 0.0146484375; 0.015869140625
